,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,distance_to_city,price_per_sqft,clusters,cluster
196,423000,4,2.0,1970,6480,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.312,1500,4.338708758,214.72081218274113,0,pink
197,465000,3,2.5,2150,4084,0,0,3,8,2150,0,2007,0,98126,47.5488,-122.372,1750,5.543528715,216.27906976744185,0,pink
198,440000,3,2.5,1910,66211,0,0,3,7,1910,0,1997,0,98024,47.5385,-121.911,2330,47.30022486,230.36649214659687,0,pink
199,385000,3,1.75,1350,155073,0,0,4,7,1350,0,1969,0,98038,47.4058,-121.994,1560,39.77011241,285.18518518518516,0,pink
200,210000,3,1.0,860,11725,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,17.79647448,244.1860465116279,0,pink
201,297000,3,2.5,1940,14952,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,23.38168309,153.09278350515464,0,pink
202,470000,3,1.0,1010,5000,0,0,3,7,1010,0,1952,0,98107,47.675,-122.394,1680,7.634068016,465.34653465346537,0,pink
203,226500,3,1.5,1300,7370,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,18.74449912,174.23076923076923,0,pink
204,274250,3,1.0,910,8450,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,21.14257759,301.3736263736264,0,pink
205,840000,4,1.75,2480,11010,0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,13.56563814,338.7096774193548,3,dark purple
206,677900,3,2.5,2440,4587,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,25.19779248,277.827868852459,3,dark purple
207,425000,3,1.0,1010,5864,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5.609178096,420.7920792079208,0,pink
208,180250,2,0.75,900,9600,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,8.941556199,200.27777777777777,0,pink
209,464000,6,3.0,2300,3404,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,5.795951743,201.7391304347826,0,pink
210,320000,4,2.25,1550,7579,0,0,3,8,1550,0,1993,0,98038,47.354,-122.047,1630,35.41159586,206.4516129032258,0,pink
211,625504,3,2.25,1270,1566,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,6.488106717,492.52283464566926,3,dark purple
212,592500,4,2.5,2240,12032,0,0,3,9,2240,0,1983,0,98074,47.6143,-122.017,2520,35.32223872,264.50892857142856,3,dark purple
213,465000,3,2.5,2714,17936,0,0,3,9,2714,0,2005,0,98001,47.3185,-122.275,2590,18.57760347,171.33382461311717,0,pink
214,477000,4,2.75,1720,6270,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8.34975297,277.3255813953488,0,pink
215,280000,2,1.0,850,16400,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,8.245104338,329.4117647058824,0,pink
216,1510000,5,3.0,3300,33474,0,3,3,9,1870,1430,1957,1991,98040,47.5673,-122.21,3836,14.096376,457.57575757575756,1,purple
217,445838,3,2.5,2250,5692,0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,7.601637942,198.15022222222223,0,pink
218,1070000,2,2.25,3900,14864,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5.028947381,274.35897435897436,1,purple
219,467000,2,1.5,1320,10800,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,7.156627224,353.7878787878788,0,pink
220,686000,4,2.5,2760,6440,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,34.35776533,248.55072463768116,3,dark purple
221,279950,3,2.0,1750,9750,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,13.24040738,159.97142857142856,0,pink
222,527000,4,2.25,2330,19436,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,16.20436057,226.1802575107296,3,dark purple
223,325000,3,2.25,2220,16020,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,19.11509823,146.3963963963964,0,pink
224,328000,3,2.25,2020,8379,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,37.18552554,162.37623762376236,0,pink
225,390000,3,2.25,1250,7500,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7.234418553,312.0,0,pink
226,479950,2,2.0,1510,6516,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,36.22529913,317.8476821192053,0,pink
227,264950,4,2.25,1720,9753,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,19.36733546,154.0406976744186,0,pink
228,235000,3,1.0,1430,15246,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,18.03585119,164.33566433566435,0,pink
229,516500,3,2.5,1480,4729,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,33.67923917,348.9864864864865,0,pink
230,655000,2,1.75,1450,15798,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,10.56903836,451.7241379310345,3,dark purple
231,500000,4,2.75,2280,15347,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,19.69242154,219.2982456140351,0,pink
232,315000,6,2.75,2940,7350,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,17.86261172,107.14285714285714,0,pink
233,213000,2,1.0,1000,10200,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,48.50555567,213.0,0,pink
234,475000,3,1.5,2480,5280,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4.724584368,191.53225806451613,0,pink
235,1030000,5,4.0,3760,28040,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,17.01635649,273.93617021276594,1,purple
236,416000,3,2.0,2220,94300,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,45.54617925,187.38738738738738,0,pink
237,410000,4,1.0,1970,4740,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,3.524553375,208.12182741116752,0,pink
238,800000,3,3.5,3830,221284,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,35.82796017,208.87728459530027,3,dark purple
239,472000,6,2.5,4410,14034,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,16.27216304,107.02947845804988,0,pink
240,225000,3,1.75,1430,8505,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,17.52159876,157.34265734265733,0,pink
241,210000,2,1.0,830,6000,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,6.60598578,253.0120481927711,0,pink
242,455000,2,1.0,1430,5000,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,5.420555041,318.1818181818182,0,pink
243,225000,3,1.0,1300,8316,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,21.61814921,173.07692307692307,0,pink
244,480000,2,1.0,1030,3060,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,4.49788289,466.0194174757282,0,pink
245,363000,3,2.5,2740,11872,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,19.23869368,132.4817518248175,0,pink
246,2400000,4,2.5,3650,8354,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,29.23838344,657.5342465753424,2,medium purple
247,181000,2,1.5,720,5120,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,5.833513603,251.38888888888889,0,pink
248,250000,4,2.0,2010,7312,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,23.90806172,124.37810945273633,0,pink
249,481000,3,1.75,1560,3000,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,4.554452481,308.3333333333333,0,pink
250,260000,3,2.0,1810,7209,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,15.85954561,143.646408839779,0,pink
251,455000,4,2.5,3360,7685,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,26.91537171,135.41666666666666,0,pink
252,415000,3,2.25,1510,36224,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,69.90077214,274.8344370860927,0,pink
253,349500,3,1.0,1400,3538,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,8.306226486,249.64285714285714,0,pink
254,245000,3,2.5,1730,7442,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,23.26299423,141.6184971098266,0,pink
255,592500,2,2.0,1420,9191,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,5.445599373,417.2535211267606,3,dark purple
256,385000,4,1.75,2360,7620,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,5.052805417,163.135593220339,0,pink
257,315000,3,1.75,1580,11455,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,22.34833689,199.36708860759492,0,pink
258,255000,3,1.0,1230,10170,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,63.33395002,207.3170731707317,0,pink
259,693000,4,2.5,2460,4425,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,25.70674127,281.7073170731707,3,dark purple
260,780000,3,1.0,1660,4400,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,3.938960094,469.87951807228916,3,dark purple
261,237000,3,1.75,1270,8470,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,12.32641828,186.61417322834646,0,pink
262,525000,3,2.25,2100,40510,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,31.98698885,250.0,3,dark purple
263,425000,2,1.0,770,5040,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,4.052376077,551.9480519480519,0,pink
264,369900,1,0.75,760,10079,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14.27581088,486.7105263157895,0,pink
265,290000,4,2.5,1700,7280,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,21.92251347,170.58823529411765,0,pink
266,285000,3,1.0,1120,10701,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,4.228977796,254.46428571428572,0,pink
267,415000,2,1.0,1070,4500,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,6.466039716,387.85046728971963,0,pink
268,272500,3,2.5,2070,9900,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,18.98343351,131.6425120772947,0,pink
269,2900000,4,3.25,5050,20100,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,12.4759876,574.2574257425742,2,medium purple
270,1370000,4,4.75,5310,57346,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,33.283638,258.00376647834275,1,purple
271,436000,2,1.0,1040,7538,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,6.264169998,419.2307692307692,0,pink
272,210000,3,1.0,1700,11390,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,16.90288157,123.52941176470588,0,pink
273,236000,3,1.0,1300,5898,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,10.84066292,181.53846153846155,0,pink
274,331000,3,1.75,1080,1306,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,7.842769822,306.48148148148147,0,pink
275,365000,3,2.5,2653,4510,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,22.06729245,137.5800980022616,0,pink
276,450000,3,2.0,2290,16258,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,20.6926706,196.5065502183406,0,pink
277,770000,4,2.75,3820,26300,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12.16004881,201.57068062827224,3,dark purple
278,455000,4,2.5,2210,49375,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,32.27334211,205.88235294117646,0,pink
279,405000,3,1.75,2390,6000,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,8.627323637,169.4560669456067,0,pink
280,304900,4,1.75,2600,11325,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,19.17686794,117.26923076923077,0,pink
281,170000,2,1.0,860,5265,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,9.380751347,197.67441860465115,0,pink
282,2050000,5,3.0,3830,8480,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,5.311225288,535.248041775457,1,purple
283,780000,4,2.5,3500,7048,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,34.68476383,222.85714285714286,3,dark purple
284,330000,3,3.0,2420,13959,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,14.23622545,136.36363636363637,0,pink
285,370000,4,2.5,2720,8666,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,22.78148503,136.02941176470588,0,pink
286,467000,5,2.25,2500,13500,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,22.89790124,186.8,0,pink
287,405000,3,1.75,1670,6720,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,17.03470054,242.51497005988023,0,pink
288,675000,5,2.25,2900,10300,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,2310,20.77585775,232.75862068965517,3,dark purple
289,500000,2,1.0,1640,14100,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,1520,21.4381831,304.8780487804878,0,pink
290,389999,4,2.5,1890,15770,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,10.88982836,206.34867724867726,0,pink
291,630000,4,1.75,2950,9025,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,2120,13.82151049,213.5593220338983,3,dark purple
292,360000,4,2.5,2160,9528,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,18.65778861,166.66666666666666,0,pink
293,580000,4,3.0,3280,11060,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,17.59203234,176.82926829268294,3,dark purple
294,550000,3,2.0,1970,4166,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,5.045942402,279.18781725888323,3,dark purple
295,879000,4,2.5,3360,22111,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,3150,35.33331937,261.60714285714283,3,dark purple
296,265000,3,2.0,1320,8959,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,26.10888559,200.75757575757575,0,pink
297,446500,3,2.5,2650,7286,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,20.98143269,168.49056603773585,0,pink
298,404000,3,1.5,2030,8880,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,4.055255579,199.01477832512316,0,pink
299,267500,3,1.75,1590,11914,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,12.03885383,168.23899371069183,0,pink
300,3080000,4,5.0,4550,18641,1,4,3,10,2600,1950,2002,0,98074,47.6053,-122.077,4550,28.65149895,676.9230769230769,2,medium purple
301,335000,3,2.5,2440,7632,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,15.9670792,137.29508196721312,0,pink
302,576000,3,2.5,1940,9000,0,0,4,7,970,970,1948,0,98117,47.6933,-122.393,2190,8.146874139,296.9072164948454,3,dark purple
303,208633,3,2.5,2040,3810,0,0,3,8,2040,0,2006,0,98038,47.3537,-122.0,2370,40.1977106,102.27107843137254,0,pink
304,315000,3,2.25,2200,8750,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,8.004668128,143.1818181818182,0,pink
305,725000,3,1.75,1920,3300,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,1740,4.15269038,377.6041666666667,3,dark purple
306,550000,4,2.75,1800,7750,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,11.35738181,305.55555555555554,3,dark purple
307,610750,4,2.25,2180,7297,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,2250,30.83388832,280.1605504587156,3,dark purple
308,550700,2,1.0,1010,5000,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5.449738248,545.2475247524752,3,dark purple
309,665000,4,2.75,3320,10574,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,17.73284634,200.3012048192771,3,dark purple
310,834000,4,2.5,2370,4000,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,4.555776339,351.8987341772152,3,dark purple
311,201000,5,1.75,1660,78408,0,0,3,6,1660,0,1915,0,98065,47.529,-121.837,1660,55.54566796,121.08433734939759,0,pink
312,2380000,5,2.5,3650,9050,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,3.869483792,652.054794520548,2,medium purple
313,1380000,4,3.25,4290,12103,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,26.11508504,321.67832167832165,1,purple
314,1400000,4,3.25,4290,12103,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,26.11508504,326.3403263403263,1,purple
315,305000,4,2.25,1950,7700,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,25.31527182,156.4102564102564,0,pink
316,487000,3,2.0,2590,14052,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,7.447366849,188.03088803088804,0,pink
317,390000,3,2.5,1930,64904,0,0,4,8,1930,0,1988,0,98042,47.346,-122.157,2350,25.22906823,202.07253886010363,0,pink
318,548000,2,1.0,1470,3864,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3.371847745,372.7891156462585,3,dark purple
319,268750,4,1.0,800,8775,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,1310,7.763848316,335.9375,0,pink
320,819900,5,2.75,3150,7119,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,20.7865187,260.2857142857143,3,dark purple
321,520000,3,2.25,2030,16200,0,0,3,8,2030,0,1984,0,98027,47.5162,-122.057,2660,31.3753147,256.1576354679803,3,dark purple
322,230000,3,2.0,1450,11204,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,1520,22.54910468,158.6206896551724,0,pink
323,240000,3,1.75,1510,10248,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.371,1510,19.32660178,158.94039735099338,0,pink
324,232000,2,1.0,1240,12092,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7.097262225,187.09677419354838,0,pink
325,240500,2,1.0,1240,12092,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7.097262225,193.9516129032258,0,pink
326,274975,3,2.5,3030,45004,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.093,3080,28.52672043,90.75082508250826,0,pink
327,740000,4,2.0,2050,4400,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,2.644658573,360.9756097560976,3,dark purple
328,186375,3,1.0,1000,7636,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,8.304395956,186.375,0,pink
329,790000,3,2.25,2370,10289,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,18.78563456,333.3333333333333,3,dark purple
330,880000,4,3.5,2800,6750,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,7.488577572,314.2857142857143,3,dark purple
331,279000,6,1.75,2240,11180,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,11.40276028,124.55357142857143,0,pink
332,295000,3,2.0,1810,10530,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,1910,43.62663249,162.98342541436463,0,pink
333,640000,2,1.0,1070,5000,0,0,3,7,1070,0,1924,0,98103,47.6666,-122.331,1710,3.36009485,598.1308411214953,3,dark purple
334,940000,4,2.0,2490,9525,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.217,2770,13.37213863,377.5100401606426,3,dark purple
335,260000,4,2.5,1960,5238,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,35.05899139,132.6530612244898,0,pink
336,559900,3,2.75,2930,5569,0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,2580,21.06859295,191.09215017064847,3,dark purple
337,791500,4,2.0,1510,3500,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.357,1820,4.792565429,524.1721854304636,3,dark purple
338,265000,3,1.75,1420,8250,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,1740,8.773964125,186.61971830985917,0,pink
339,245000,3,1.75,1740,11547,0,0,3,7,1740,0,1954,0,98178,47.4945,-122.22,880,14.49116304,140.80459770114942,0,pink
340,485000,4,1.75,2560,43995,0,0,4,7,2560,0,1962,0,98052,47.6945,-122.093,2560,27.32797473,189.453125,0,pink
341,684000,4,3.5,3040,8414,0,0,3,9,2420,620,2010,0,98059,47.5222,-122.157,3470,20.43729394,225.0,3,dark purple
342,425000,3,1.75,2500,6840,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,6.838006957,170.0,0,pink
343,309600,4,1.75,1275,20000,0,0,4,6,1275,0,1991,0,98070,47.3796,-122.49,1660,22.08608078,242.8235294117647,0,pink
344,552250,4,2.5,2580,5823,0,0,3,8,2580,0,2002,0,98065,47.5374,-121.875,2380,51.29351296,214.0503875968992,3,dark purple
345,165000,4,1.0,1000,7134,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,12.73858413,165.0,0,pink
346,239900,4,1.0,1000,7134,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,12.73858413,239.9,0,pink
347,320000,2,1.0,1070,32633,0,0,4,6,1070,0,1930,0,98059,47.4716,-122.078,1360,29.70232997,299.06542056074767,0,pink
348,206600,3,2.0,1390,13464,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.173,1720,23.39795796,148.63309352517985,0,pink
349,387000,4,1.75,2500,7690,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,2040,10.0413196,154.8,0,pink
350,299000,1,0.75,560,12120,0,0,3,4,560,0,1967,0,98014,47.675,-121.854,1300,53.58190419,533.9285714285714,0,pink
351,855000,4,2.75,2270,10460,0,0,3,9,2270,0,1965,0,98040,47.5603,-122.222,2610,12.87658029,376.6519823788546,3,dark purple
352,315000,3,1.0,1900,14400,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,11.64921557,165.78947368421052,0,pink
353,437500,2,1.0,990,3120,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,4.609570752,441.9191919191919,0,pink
354,252000,4,1.5,1550,19800,0,0,4,7,1050,500,1969,0,98001,47.3117,-122.27,1640,19.15610567,162.58064516129033,0,pink
355,375000,4,1.75,2200,7475,0,0,5,7,1100,1100,1955,0,98118,47.543,-122.28,1600,7.282321202,170.45454545454547,0,pink
356,300000,4,2.5,1910,4862,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.034,2010,36.55899261,157.06806282722513,0,pink
357,420000,4,1.0,1750,9600,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,22.0738216,240.0,0,pink
358,900000,3,1.0,1330,77972,0,0,3,7,1330,0,1928,1954,98033,47.6891,-122.159,1340,20.08062196,676.6917293233083,3,dark purple
359,679900,3,2.5,2440,5750,0,2,3,9,1980,460,2000,0,98116,47.565,-122.381,1520,5.821925027,278.6475409836066,3,dark purple
360,463000,3,2.5,1640,29970,0,0,3,7,1640,0,1992,0,98053,47.6359,-121.974,1580,40.13103541,282.3170731707317,0,pink
361,380000,5,2.5,2760,11340,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,2470,22.94552228,137.68115942028984,0,pink
362,329500,4,2.5,1820,7912,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,1820,36.52797326,181.04395604395606,0,pink
363,604950,3,2.5,2110,5608,0,0,3,8,1340,770,2013,0,98033,47.6743,-122.184,2040,17.1743972,286.70616113744074,3,dark purple
364,795000,5,2.5,3040,9570,0,2,4,8,1640,1400,1966,0,98006,47.5651,-122.164,2920,19.16624418,261.5131578947368,3,dark purple
365,465000,3,2.0,1840,40438,0,0,3,7,1840,0,1994,0,98045,47.4853,-121.709,1380,69.96016048,252.7173913043478,0,pink
366,673000,4,2.5,2990,10400,0,0,3,9,2990,0,2002,0,98166,47.4508,-122.359,2140,9.880199598,225.08361204013377,3,dark purple
367,810000,4,2.5,3520,15420,0,0,3,10,3520,0,1991,0,98074,47.6375,-122.016,3400,35.4687314,230.11363636363637,3,dark purple
368,785000,4,2.75,2440,69415,0,0,4,8,1910,530,1989,0,98075,47.5944,-122.042,2770,32.55565139,321.72131147540983,3,dark purple
369,338000,4,3.0,2090,7500,0,0,3,7,1370,720,1986,0,98056,47.4888,-122.182,1810,18.44749063,161.7224880382775,0,pink
370,280000,3,2.25,1430,7222,0,0,3,7,1430,0,1993,0,98056,47.5112,-122.19,1430,17.13098062,195.8041958041958,0,pink
371,315000,4,2.25,2180,10754,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,9.577511787,144.4954128440367,0,pink
372,530000,4,2.25,2180,10754,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,9.577511787,243.11926605504587,3,dark purple
373,380000,5,3.0,3450,9914,0,0,3,9,3450,0,2004,0,98023,47.2813,-122.345,2860,19.61630322,110.14492753623189,0,pink
374,297000,3,2.25,1450,7562,0,0,3,7,1450,0,1994,0,98056,47.5038,-122.189,1650,17.39051958,204.82758620689654,0,pink
375,730000,4,2.5,3230,7331,0,0,3,10,3230,0,2004,0,98075,47.5823,-121.97,3480,40.58204831,226.0061919504644,3,dark purple
376,450000,3,1.75,1640,13500,0,0,3,7,1110,530,1940,0,98125,47.7164,-122.304,1770,7.158376844,274.390243902439,0,pink
377,275000,3,3.0,1590,7750,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,35.40297338,172.9559748427673,0,pink
378,595000,4,2.0,2020,2849,0,0,3,7,2020,0,1960,0,98115,47.6831,-122.329,1910,4.362136807,294.55445544554453,3,dark purple
379,435000,3,1.5,1300,3348,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,1590,3.266076252,334.61538461538464,0,pink
